id,checkid,vertercheckstatus,time
4020,2010,Failure,15:15
4021,2011,Start,05:29
4022,2011,Failure,05:05
4023,2012,Start,12:00
4024,2012,Failure,07:31
4025,2013,Start,18:06
4026,2013,Failure,19:55
4027,2014,Start,02:26
4028,2014,Success,22:58
4029,2015,Start,16:16
4030,2015,Failure,03:03
4031,2016,Start,23:47
4032,2016,Success,22:46
4033,2017,Start,19:55
4034,2017,Success,04:04
4035,2018,Start,10:46
4036,2018,Failure,13:13
4037,2019,Start,12:12
4038,2019,Failure,13:01
4039,2020,Start,23:35
4040,2020,Success,10:46
4041,2021,Start,21:45
4042,2021,Failure,17:41
4043,2022,Start,08:08
4044,2022,Failure,05:41
4045,2023,Start,03:03
4046,2023,Failure,05:29
4047,2024,Start,19:19
4048,2024,Failure,03:15
4049,2025,Start,20:20
4050,2025,Failure,11:35
4051,2026,Start,04:16
4052,2026,Failure,01:13
4053,2027,Start,02:02
4054,2027,Failure,23:59
4055,2028,Start,15:03
4056,2028,Success,10:34
4057,2029,Start,10:22
4058,2029,Failure,19:43
4059,2030,Start,03:51
4060,2030,Success,16:16
4061,2031,Start,02:38
4062,2031,Success,20:44
4063,2032,Start,19:55
4064,2032,Success,00:12
4065,2033,Start,19:55
4066,2033,Success,22:22
4067,2034,Start,12:36
4068,2034,Success,14:26
4069,2035,Start,00:24
4070,2035,Success,20:20
4071,2036,Start,04:28
4072,2036,Success,12:36
4073,2037,Start,15:03
4074,2037,Failure,21:33
4075,2038,Start,12:36
4076,2038,Success,20:08
4077,2039,Start,21:21
4078,2039,Success,08:44
4079,2040,Start,12:48
4080,2040,Success,10:46
4081,2041,Start,01:01
4082,2041,Failure,03:51
4083,2042,Start,05:29
4084,2042,Success,22:34
4085,2043,Start,08:32
4086,2043,Success,18:30
4087,2044,Start,11:23
4088,2044,Success,02:38
4089,2045,Start,05:17
4090,2045,Failure,21:57
4091,2046,Start,15:03
4092,2046,Success,16:40
4093,2047,Start,17:53
4094,2047,Success,18:42
4095,2048,Start,22:10
4096,2048,Success,08:56
4097,2049,Start,10:58
4098,2049,Success,02:02
4099,2050,Start,07:55
4100,2050,Failure,21:45
4101,2051,Start,09:33
4102,2051,Failure,09:09
4103,2052,Start,15:27
4104,2052,Failure,09:33
4105,2053,Start,23:35
4106,2053,Failure,13:49
4107,2054,Start,06:06
4108,2054,Failure,13:25
4109,2055,Start,07:55
4110,2055,Success,06:54
4111,2056,Start,19:31
4112,2056,Failure,21:33
4113,2057,Start,19:43
4114,2057,Failure,17:05
4115,2058,Start,22:58
4116,2058,Failure,09:33
4117,2059,Start,01:37
4118,2059,Success,22:46
4119,2060,Start,10:10
4120,2060,Success,08:20
4121,2061,Start,00:36
4122,2061,Failure,09:45
4123,2062,Start,08:32
4124,2062,Failure,15:15
4125,2063,Start,18:42
4126,2063,Failure,23:23
4127,2064,Start,19:07
4128,2064,Failure,13:01
4129,2065,Start,16:52
4130,2065,Success,20:56
4131,2066,Start,14:26
4132,2066,Failure,19:55
4133,2067,Start,16:04
4134,2067,Failure,21:33
4135,2068,Start,20:08
4136,2068,Failure,21:45
4137,2069,Start,23:35
4138,2069,Failure,03:27
4139,2070,Start,00:36
4140,2070,Failure,13:13
4141,2071,Start,19:31
4142,2071,Failure,21:45
4143,2072,Start,05:05
4144,2072,Failure,01:25
4145,2073,Start,18:30
4146,2073,Failure,09:09
4147,2074,Start,23:59
4148,2074,Success,14:02
4149,2075,Start,11:47
4150,2075,Success,08:08
4151,2076,Start,17:17
4152,2076,Success,02:50
4153,2077,Start,11:59
4154,2077,Failure,15:15
4155,2078,Start,14:02
4156,2078,Success,14:26
4157,2079,Start,05:41
4158,2079,Failure,15:03
4159,2080,Start,01:49
4160,2080,Success,00:48
4161,2081,Start,06:06
4162,2081,Failure,05:05
4163,2082,Start,21:45
4164,2082,Success,16:28
4165,2083,Start,06:42
4166,2083,Failure,01:37
4167,2084,Start,22:58
4168,2084,Failure,21:33
4169,2085,Start,00:24
4170,2085,Success,20:44
4171,2086,Start,15:51
4172,2086,Success,16:52
4173,2087,Start,21:57
4174,2087,Success,16:52
4175,2088,Start,02:26
4176,2088,Success,06:42
4177,2089,Start,09:57
4178,2089,Success,12:00
4179,2090,Start,09:45
4180,2090,Success,20:44
4181,2091,Start,04:28
4182,2091,Failure,15:39
4183,2092,Start,10:58
4184,2092,Success,12:12
4185,2093,Start,01:13
4186,2093,Failure,21:57
4187,2094,Start,13:49
4188,2094,Failure,05:41
4189,2095,Start,22:10
4190,2095,Success,08:08
4191,2096,Start,05:41
4192,2096,Success,08:20
4193,2097,Start,09:33
4194,2097,Success,08:32
4195,2098,Start,15:15
4196,2098,Failure,05:05
4197,2099,Start,23:23
4198,2099,Failure,05:53
4199,2100,Start,10:22
4200,2100,Failure,13:37
4201,2101,Start,11:35
4202,2101,Success,16:28
4203,2102,Start,14:02
4204,2102,Failure,19:55
4205,2103,Start,19:07
4206,2103,Success,16:40
4207,2104,Start,08:20
4208,2104,Success,16:28
4209,2105,Start,00:12
4210,2105,Success,12:24
4211,2106,Start,22:22
4212,2106,Success,14:02
4213,2107,Start,10:10
4214,2107,Failure,19:31
4215,2108,Start,22:34
4216,2108,Success,04:28
4217,2109,Start,16:28
4218,2109,Success,06:30
4219,2110,Start,12:00
4220,2110,Success,22:22
4221,2111,Start,09:09
4222,2111,Success,12:48
4223,2112,Start,08:08
4224,2112,Success,16:52
4225,2113,Start,09:21
4226,2113,Success,16:16
4227,2114,Start,16:40
4228,2114,Failure,15:39
4229,2115,Start,18:18
4230,2115,Success,10:58
4231,2116,Start,05:53
4232,2116,Success,08:56
4233,2117,Start,00:00
4234,2117,Success,00:00
4235,2118,Start,05:17
4236,2118,Success,04:28
4237,2119,Start,16:04
4238,2119,Success,12:12
4239,2120,Start,10:34
4240,2120,Success,22:34
4241,2121,Start,18:54
4242,2121,Failure,07:19
4243,2122,Start,04:52
4244,2122,Failure,01:49
4245,2123,Start,19:19
4246,2123,Success,10:58
4247,2124,Start,09:33
4248,2124,Failure,17:17
4249,2125,Start,08:56
4250,2125,Failure,19:07
4251,2126,Start,01:37
4252,2126,Success,20:20
4253,2127,Start,14:02
4254,2127,Success,04:40
4255,2128,Start,01:25
4256,2128,Failure,15:39
4257,2129,Start,05:29
4258,2129,Success,00:00
4259,2130,Start,08:44
4260,2130,Success,00:12
4261,2131,Start,01:01
4262,2131,Failure,05:53
4263,2132,Start,19:43
4264,2132,Success,02:38
4265,2133,Start,22:22
4266,2133,Success,12:00
4267,2134,Start,22:34
4268,2134,Failure,11:59
4269,2135,Start,01:37
4270,2135,Failure,01:37
4271,2136,Start,09:21
4272,2136,Failure,07:43
4273,2137,Start,08:20
4274,2137,Success,14:02
4275,2138,Start,12:00
4276,2138,Success,14:02
4277,2139,Start,04:28
4278,2139,Failure,05:05
4279,2140,Start,14:14
4280,2140,Success,08:08
4281,2141,Start,00:48
4282,2141,Success,22:34
4283,2142,Start,21:21
4284,2142,Failure,01:13
4285,2143,Start,18:18
4286,2143,Success,02:02
4287,2144,Start,12:48
4288,2144,Success,20:44
4289,2145,Start,13:01
4290,2145,Success,00:36
4291,2146,Start,14:26
4292,2146,Failure,05:29
4293,2147,Start,23:47
4294,2147,Success,00:00
4295,2148,Start,18:42
4296,2148,Failure,17:53
4297,2149,Start,11:11
4298,2149,Failure,03:15
4299,2150,Start,18:18
4300,2150,Failure,13:25
4301,2151,Start,12:48
4302,2151,Failure,07:43
4303,2152,Start,23:59
4304,2152,Failure,13:49
4305,2153,Start,09:57
4306,2153,Success,02:14
4307,2154,Start,18:42
4308,2154,Failure,03:15
4309,2155,Start,17:05
4310,2155,Failure,03:51
4311,2156,Start,21:33
4312,2156,Failure,21:57
4313,2157,Start,08:20
4314,2157,Failure,11:47
4315,2158,Start,00:36
4316,2158,Failure,19:55
4317,2159,Start,16:52
4318,2159,Failure,13:25
4319,2160,Start,08:44
4320,2160,Success,00:48
4321,2161,Start,22:58
4322,2161,Failure,05:05
4323,2162,Start,03:51
4324,2162,Success,14:02
4325,2163,Start,01:37
4326,2163,Failure,09:21
4327,2164,Start,00:12
4328,2164,Success,00:00
4329,2165,Start,13:49
4330,2165,Success,06:42
4331,2166,Start,16:52
4332,2166,Failure,17:05
4333,2167,Start,09:09
4334,2167,Failure,23:47
4335,2168,Start,13:25
4336,2168,Success,10:46
4337,2169,Start,05:29
4338,2169,Success,20:20
4339,2170,Start,22:34
4340,2170,Success,06:42
4341,2171,Start,12:36
4342,2171,Failure,05:17
4343,2172,Start,22:58
4344,2172,Success,04:28
4345,2173,Start,23:59
4346,2173,Failure,23:47
4347,2174,Start,05:05
4348,2174,Success,06:42
4349,2175,Start,18:54
4350,2175,Success,12:12
4351,2176,Start,01:37
4352,2176,Failure,05:41
4353,2177,Start,15:03
4354,2177,Success,16:28
4355,2178,Start,00:00
4356,2178,Success,12:00
4357,2179,Start,13:49
4358,2179,Failure,09:45
4359,2180,Start,05:29
4360,2180,Failure,03:51
4361,2181,Start,20:56
4362,2181,Failure,17:29
4363,2182,Start,21:57
4364,2182,Success,16:40
4365,2183,Start,16:04
4366,2183,Failure,13:01
4367,2184,Start,08:56
4368,2184,Success,12:36
4369,2185,Start,10:58
4370,2185,Failure,15:03
4371,2186,Start,11:47
4372,2186,Failure,05:53
4373,2187,Start,10:34
4374,2187,Success,20:32
4375,2188,Start,07:07
4376,2188,Failure,19:19
4377,2189,Start,11:35
4378,2189,Failure,17:53
4379,2190,Start,13:49
4380,2190,Failure,09:33
4381,2191,Start,17:05
4382,2191,Success,10:58
4383,2192,Start,03:39
4384,2192,Success,18:30
4385,2193,Start,16:16
4386,2193,Success,00:12
4387,2194,Start,10:22
4388,2194,Success,08:20
4389,2195,Start,21:09
4390,2195,Failure,09:09
4391,2196,Start,21:21
4392,2196,Failure,03:27
4393,2197,Start,04:28
4394,2197,Success,10:34
4395,2198,Start,15:27
4396,2198,Success,16:16
4397,2199,Start,01:25
4398,2199,Success,18:18
4399,2200,Start,21:33
4400,2200,Failure,11:35
4401,2201,Start,22:34
4402,2201,Success,02:02
4403,2202,Start,03:27
4404,2202,Success,08:32
4405,2203,Start,16:40
4406,2203,Success,04:28
4407,2204,Start,20:08
4408,2204,Failure,05:29
4409,2205,Start,11:11
4410,2205,Failure,05:05
4411,2206,Start,03:27
4412,2206,Failure,01:25
4413,2207,Start,07:43
4414,2207,Success,20:08
4415,2208,Start,00:36
4416,2208,Failure,03:51
4417,2209,Start,11:59
4418,2209,Success,14:14
4419,2210,Start,02:50
4420,2210,Success,20:20
4421,2211,Start,12:48
4422,2211,Failure,01:13
4423,2212,Start,06:54
4424,2212,Success,16:04
4425,2213,Start,17:53
4426,2213,Success,02:26
4427,2214,Start,07:55
4428,2214,Failure,19:07
4429,2215,Start,17:17
4430,2215,Success,10:22
4431,2216,Start,10:34
4432,2216,Success,14:26
4433,2217,Start,16:28
4434,2217,Success,22:10
4435,2218,Start,16:16
4436,2218,Success,04:04
4437,2219,Start,22:46
4438,2219,Failure,05:17
4439,2220,Start,22:22
4440,2220,Success,06:42
4441,2221,Start,12:24
4442,2221,Success,22:58
4443,2222,Start,16:28
4444,2222,Failure,19:31
4445,2223,Start,13:01
4446,2223,Success,12:36
4447,2224,Start,00:00
4448,2224,Failure,03:03
4449,2225,Start,15:03
4450,2225,Failure,09:21
4451,2226,Start,05:29
4452,2226,Success,12:12
4453,2227,Start,17:29
4454,2227,Success,02:14
4455,2228,Start,18:18
4456,2228,Failure,17:29
4457,2229,Start,10:46
4458,2229,Success,10:10
4459,2230,Start,07:55
4460,2230,Success,20:56
4461,2231,Start,18:30
4462,2231,Success,00:24
4463,2232,Start,14:14
4464,2232,Success,14:26
4465,2233,Start,10:58
4466,2233,Failure,11:11
4467,2234,Start,14:50
4468,2234,Success,08:56
4469,2235,Start,00:12
4470,2235,Failure,13:13
4471,2236,Start,05:17
4472,2236,Failure,13:25
4473,2237,Start,06:42
4474,2237,Failure,17:17
4475,2238,Start,23:23
4476,2238,Success,02:38
4477,2239,Start,20:44
4478,2239,Success,08:44
4479,2240,Start,12:24
4480,2240,Success,16:16
4481,2241,Start,23:59
4482,2241,Failure,19:31
4483,2242,Start,14:14
4484,2242,Success,16:52
4485,2243,Start,06:54
4486,2243,Failure,01:13
4487,2244,Start,21:45
4488,2244,Success,00:36
4489,2245,Start,06:30
4490,2245,Failure,01:25
4491,2246,Start,23:59
4492,2246,Failure,07:19
4493,2247,Start,10:46
4494,2247,Failure,01:01
4495,2248,Start,17:05
4496,2248,Success,02:14
4497,2249,Start,11:35
4498,2249,Failure,19:19
4499,2250,Start,06:30
4500,2250,Failure,13:25
4501,2251,Start,00:48
4502,2251,Success,06:42
4503,2252,Start,04:52
4504,2252,Success,04:04
4505,2253,Start,21:09
4506,2253,Success,00:00
4507,2254,Start,02:38
4508,2254,Success,06:42
4509,2255,Start,17:05
4510,2255,Failure,07:31
4511,2256,Start,03:27
4512,2256,Success,14:26
4513,2257,Start,03:39
4514,2257,Failure,09:45
4515,2258,Start,23:23
4516,2258,Failure,15:03
4517,2259,Start,01:49
4518,2259,Success,06:06
4519,2260,Start,20:56
4520,2260,Success,20:44
4521,2261,Start,09:45
4522,2261,Success,02:50
4523,2262,Start,07:07
4524,2262,Failure,15:39
4525,2263,Start,15:51
4526,2263,Failure,15:03
4527,2264,Start,10:46
4528,2264,Failure,13:01
4529,2265,Start,06:06
4530,2265,Success,06:30
4531,2266,Start,04:16
4532,2266,Failure,17:17
4533,2267,Start,13:25
4534,2267,Success,04:40
4535,2268,Start,06:30
4536,2268,Failure,07:55
4537,2269,Start,21:57
4538,2269,Success,04:16
4539,2270,Start,21:21
4540,2270,Success,14:50
4541,2271,Start,16:52
4542,2271,Failure,17:05
4543,2272,Start,03:03
4544,2272,Failure,01:01
4545,2273,Start,02:26
4546,2273,Failure,05:29
4547,2274,Start,15:27
4548,2274,Success,12:24
4549,2275,Start,11:35
4550,2275,Failure,11:11
4551,2276,Start,19:19
4552,2276,Failure,13:01
4553,2277,Start,13:37
4554,2277,Success,10:58
4555,2278,Start,19:07
4556,2278,Success,04:16
4557,2279,Start,11:47
4558,2279,Failure,15:27
4559,2280,Start,10:46
4560,2280,Failure,09:09
4561,2281,Start,08:20
4562,2281,Success,16:28
4563,2282,Start,12:12
4564,2282,Failure,21:33
4565,2283,Start,00:36
4566,2283,Success,00:48
4567,2284,Start,08:20
4568,2284,Success,02:26
4569,2285,Start,11:23
4570,2285,Success,16:04
4571,2286,Start,20:56
4572,2286,Failure,17:53
4573,2287,Start,05:41
4574,2287,Failure,23:59
4575,2288,Start,08:08
4576,2288,Success,06:06
4577,2289,Start,08:32
4578,2289,Success,00:24
4579,2290,Start,02:02
4580,2290,Failure,17:29
4581,2291,Start,11:23
4582,2291,Success,14:14
4583,2292,Start,18:06
4584,2292,Success,16:40
4585,2293,Start,09:57
4586,2293,Success,20:32
4587,2294,Start,08:32
4588,2294,Failure,07:55
4589,2295,Start,20:44
4590,2295,Failure,11:47
4591,2296,Start,16:16
4592,2296,Failure,11:35
4593,2297,Start,22:10
4594,2297,Success,00:24
4595,2298,Start,23:11
4596,2298,Failure,11:35
4597,2299,Start,15:39
4598,2299,Failure,19:07
4599,2300,Start,12:48
4600,2300,Success,00:12
4601,2301,Start,18:06
4602,2301,Success,04:04
4603,2302,Start,12:00
4604,2302,Failure,23:23
4605,2303,Start,23:35
4606,2303,Success,18:18
4607,2304,Start,03:39
4608,2304,Success,10:58
4609,2305,Start,18:54
4610,2305,Success,20:32
4611,2306,Start,21:21
4612,2306,Success,18:42
4613,2307,Start,16:28
4614,2307,Failure,01:49
4615,2308,Start,09:45
4616,2308,Failure,21:33
4617,2309,Start,06:42
4618,2309,Failure,21:57
4619,2310,Start,10:10
4620,2310,Failure,17:05
4621,2311,Start,22:58
4622,2311,Success,12:12
4623,2312,Start,19:07
4624,2312,Failure,15:39
4625,2313,Start,17:53
4626,2313,Success,10:46
4627,2314,Start,11:59
4628,2314,Failure,23:59
4629,2315,Start,20:56
4630,2315,Success,22:10
4631,2316,Start,11:23
4632,2316,Success,18:18
4633,2317,Start,10:34
4634,2317,Success,06:42
4635,2318,Start,08:32
4636,2318,Failure,23:23
4637,2319,Start,06:18
4638,2319,Failure,01:37
4639,2320,Start,16:52
4640,2320,Success,08:08
4641,2321,Start,20:56
4642,2321,Success,00:12
4643,2322,Start,11:35
4644,2322,Failure,15:51
4645,2323,Start,06:06
4646,2323,Success,10:58
4647,2324,Start,15:51
4648,2324,Failure,01:37
4649,2325,Start,13:01
4650,2325,Failure,07:43
4651,2326,Start,14:14
4652,2326,Success,10:22
4653,2327,Start,01:01
4654,2327,Success,16:16
4655,2328,Start,02:50
4656,2328,Success,06:42
4657,2329,Start,11:23
4658,2329,Failure,01:01
4659,2330,Start,13:13
4660,2330,Failure,07:07
4661,2331,Start,02:26
4662,2331,Success,04:16
4663,2332,Start,14:26
4664,2332,Failure,13:25
4665,2333,Start,09:57
4666,2333,Success,00:48
4667,2334,Start,23:35
4668,2334,Failure,01:25
4669,2335,Start,04:16
4670,2335,Success,00:36
4671,2336,Start,18:54
4672,2336,Success,20:20
4673,2337,Start,04:16
4674,2337,Success,22:34
4675,2338,Start,13:37
4676,2338,Failure,15:51
4677,2339,Start,22:22
4678,2339,Success,22:58
4679,2340,Start,21:45
4680,2340,Failure,17:05
4681,2341,Start,08:56
4682,2341,Success,02:14
4683,2342,Start,11:35
4684,2342,Success,20:56
4685,2343,Start,05:53
4686,2343,Failure,01:49
4687,2344,Start,21:57
4688,2344,Failure,17:41
4689,2345,Start,08:32
4690,2345,Failure,11:23
4691,2346,Start,06:06
4692,2346,Success,04:40
4693,2347,Start,10:10
4694,2347,Success,20:20
4695,2348,Start,07:55
4696,2348,Success,02:50
4697,2349,Start,10:46
4698,2349,Success,04:52
4699,2350,Start,16:52
4700,2350,Failure,09:09
4701,2351,Start,01:01
4702,2351,Success,18:30
4703,2352,Start,07:43
4704,2352,Success,22:22
4705,2353,Start,01:01
4706,2353,Failure,15:15
4707,2354,Start,19:43
4708,2354,Success,08:20
4709,2355,Start,21:21
4710,2355,Success,02:14
4711,2356,Start,16:04
4712,2356,Failure,05:05
4713,2357,Start,13:49
4714,2357,Success,14:02
4715,2358,Start,06:54
4716,2358,Failure,19:31
4717,2359,Start,13:25
4718,2359,Failure,21:57
4719,2360,Start,05:53
4720,2360,Success,08:44
4721,2361,Start,22:46
4722,2361,Success,10:58
4723,2362,Start,11:59
4724,2362,Success,12:12
4725,2363,Start,22:46
4726,2363,Success,04:04
4727,2364,Start,04:04
4728,2364,Success,18:06
4729,2365,Start,11:47
4730,2365,Success,10:22
4731,2366,Start,02:26
4732,2366,Failure,23:23
4733,2367,Start,10:10
4734,2367,Failure,17:41
4735,2368,Start,02:02
4736,2368,Success,22:34
4737,2369,Start,10:34
4738,2369,Success,20:08
4739,2370,Start,23:11
4740,2370,Failure,15:39
4741,2371,Start,15:27
4742,2371,Success,16:04
4743,2372,Start,18:42
4744,2372,Failure,05:41
4745,2373,Start,02:38
4746,2373,Success,18:54
4747,2374,Start,08:56
4748,2374,Failure,11:35
4749,2375,Start,11:47
4750,2375,Failure,03:15
4751,2376,Start,00:12
4752,2376,Failure,07:19
4753,2377,Start,21:09
4754,2377,Success,14:26
4755,2378,Start,01:01
4756,2378,Failure,05:53
4757,2379,Start,18:54
4758,2379,Success,20:08
4759,2380,Start,17:05
4760,2380,Failure,09:33
4761,2381,Start,22:58
4762,2381,Success,02:14
4763,2382,Start,00:24
4764,2382,Success,10:34
4765,2383,Start,22:22
4766,2383,Success,22:10
4767,2384,Start,10:46
4768,2384,Failure,07:43
4769,2385,Start,17:53
4770,2385,Success,16:52
4771,2386,Start,03:15
4772,2386,Success,20:08
4773,2387,Start,17:41
4774,2387,Failure,05:17
4775,2388,Start,23:59
4776,2388,Failure,11:11
4777,2389,Start,10:10
4778,2389,Failure,01:37
4779,2390,Start,08:32
4780,2390,Failure,19:43
4781,2391,Start,22:22
4782,2391,Success,06:18
4783,2392,Start,13:01
4784,2392,Failure,21:21
4785,2393,Start,06:18
4786,2393,Success,06:06
4787,2394,Start,14:50
4788,2394,Failure,03:15
4789,2395,Start,04:28
4790,2395,Failure,09:21
4791,2396,Start,07:19
4792,2396,Failure,03:27
4793,2397,Start,22:22
4794,2397,Success,02:50
4795,2398,Start,23:59
4796,2398,Success,16:04
4797,2399,Start,18:18
4798,2399,Success,08:08
4799,2400,Start,03:15
4800,2400,Failure,07:31
4801,2401,Start,15:15
4802,2401,Failure,13:37
4803,2402,Start,17:53
4804,2402,Failure,11:23
4805,2403,Start,14:38
4806,2403,Success,16:04
4807,2404,Start,04:16
4808,2404,Failure,01:25
4809,2405,Start,15:39
4810,2405,Success,02:26
4811,2406,Start,07:07
4812,2406,Success,22:22
4813,2407,Start,11:35
4814,2407,Success,18:06
4815,2408,Start,01:37
4816,2408,Success,00:00
4817,2409,Start,15:15
4818,2409,Failure,09:45
4819,2410,Start,13:49
4820,2410,Failure,11:23
4821,2411,Start,06:54
4822,2411,Failure,19:31
4823,2412,Start,08:44
4824,2412,Success,10:22
4825,2413,Start,08:20
4826,2413,Failure,17:53
4827,2414,Start,13:49
4828,2414,Failure,11:11
4829,2415,Start,11:59
4830,2415,Failure,21:09
4831,2416,Start,07:31
4832,2416,Failure,15:15
4833,2417,Start,04:04
4834,2417,Failure,03:03
4835,2418,Start,00:48
4836,2418,Failure,07:31
4837,2419,Start,21:33
4838,2419,Failure,21:33
4839,2420,Start,11:11
4840,2420,Failure,15:15
4841,2421,Start,19:43
4842,2421,Failure,07:43
4843,2422,Start,21:09
4844,2422,Failure,17:29
4845,2423,Start,05:29
4846,2423,Failure,01:01
4847,2424,Start,20:20
4848,2424,Failure,13:01
4849,2425,Start,13:13
4850,2425,Success,16:04
4851,2426,Start,04:40
4852,2426,Failure,11:23
4853,2427,Start,21:33
4854,2427,Failure,07:55
4855,2428,Start,11:59
4856,2428,Success,22:10
4857,2429,Start,02:38
4858,2429,Failure,13:13
4859,2430,Start,10:10
4860,2430,Success,02:02
4861,2431,Start,11:47
4862,2431,Success,16:40
4863,2432,Start,22:10
4864,2432,Success,16:40
4865,2433,Start,15:27
4866,2433,Failure,03:27
4867,2434,Start,15:51
4868,2434,Failure,13:49
4869,2435,Start,04:40
4870,2435,Failure,03:15
4871,2436,Start,19:07
4872,2436,Failure,05:53
4873,2437,Start,09:09
4874,2437,Failure,17:29
4875,2438,Start,00:24
4876,2438,Success,18:30
4877,2439,Start,00:36
4878,2439,Success,06:06
4879,2440,Start,02:02
4880,2440,Success,20:56
4881,2441,Start,21:33
4882,2441,Failure,01:01
4883,2442,Start,07:55
4884,2442,Failure,19:07
4885,2443,Start,00:24
4886,2443,Success,02:14
4887,2444,Start,21:45
4888,2444,Failure,03:15
4889,2445,Start,20:08
4890,2445,Failure,05:53
4891,2446,Start,18:30
4892,2446,Failure,23:59
4893,2447,Start,14:50
4894,2447,Success,06:42
4895,2448,Start,10:58
4896,2448,Success,00:12
4897,2449,Start,04:04
4898,2449,Success,08:44
4899,2450,Start,10:34
4900,2450,Failure,13:25
4901,2451,Start,07:55
4902,2451,Failure,15:15
4903,2452,Start,02:26
4904,2452,Failure,21:21
4905,2453,Start,11:59
4906,2453,Success,18:30
4907,2454,Start,03:27
4908,2454,Failure,01:49
4909,2455,Start,16:04
4910,2455,Failure,17:17
4911,2456,Start,22:22
4912,2456,Failure,09:09
4913,2457,Start,04:40
4914,2457,Success,14:38
4915,2458,Start,22:58
4916,2458,Success,16:04
4917,2459,Start,08:56
4918,2459,Success,18:18
4919,2460,Start,20:32
4920,2460,Success,20:08
4921,2461,Start,18:42
4922,2461,Failure,11:47
4923,2462,Start,04:52
